area_name,area_level,rent_growth,population_growth,housing_completions,time_period,population_growth_score,rent_pressure_score,supply_gap_score,overall_housing_pressure_score,classification,dominant_driver,explanation_summary,time_index,score_qoq_change,score_4q_avg,rent_growth_4q_avg,population_growth_4q_avg,score_rank_in_period,score_percentile_in_period,model_feature_version,geography_level,coverage_scope,source_name,source_period,published_at,quality_flag,data_mode
Mayo,county,7.405575380701706,1.2937595129375863,662.2428937225488,2018Q2,21.340825207953518,31.34757790023228,81.54475026989589,49.42509630964197,Watchlist,Supply gap,"Mayo is classified as Watchlist with an overall score of 49.4. The dominant driver is supply gap, supported by population score 21.3, rent score 31.3, and supply gap score 81.5.",8074,5.287165855189123,46.78151338204741,7.153673788845821,1.2937595129375863,14,50.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Sligo,county,6.849160933581948,1.2139605462822414,514.0630490467146,2018Q2,13.773968310332602,23.637606671128236,91.38135778565665,48.76237944478048,Watchlist,Supply gap,"Sligo is classified as Watchlist with an overall score of 48.8. The dominant driver is supply gap, supported by population score 13.8, rent score 23.6, and supply gap score 91.4.",8074,4.547573649692168,46.488592619934394,6.61787008392165,1.2139605462822414,15,46.15384615384615,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Wexford,county,8.811569388815848,1.1191573403554895,889.238009447991,2018Q2,4.7843494875508945,50.82977036839361,66.47615665468061,47.879240706739864,Watchlist,Supply gap,"Wexford is classified as Watchlist with an overall score of 47.9. The dominant driver is supply gap, supported by population score 4.8, rent score 50.8, and supply gap score 66.5.",8074,2.2159229340502975,46.771279239714715,9.050393491605274,1.1191573403554895,16,42.30769230769231,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Donegal,county,5.795463403227066,1.4833127317676003,567.8854444217422,2018Q2,39.31501887846852,9.037019491432687,87.80847120300129,46.601200053467295,Watchlist,Supply gap,"Donegal is classified as Watchlist with an overall score of 46.6. The dominant driver is supply gap, supported by population score 39.3, rent score 9.0, and supply gap score 87.8.",8074,-2.6750371516212965,47.93871862927794,6.242913376179093,1.4833127317676003,17,38.46153846153847,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Dublin,county,8.52726557268403,1.598224195338506,1240.8363100049537,2018Q2,50.21138304434437,46.89030716062213,43.1360425294877,46.05281648491281,Watchlist,Population growth,"Dublin is classified as Watchlist with an overall score of 46.1. The dominant driver is population growth, supported by population score 50.2, rent score 46.9, and supply gap score 43.1.",8074,2.053064247666768,45.026284361079426,8.752992694137252,1.598224195338506,18,34.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Galway,county,7.70713549802254,1.1709601873536302,783.4995234831445,2018Q2,9.696502445837684,35.52615349334309,73.4953837838652,45.547915400050854,Watchlist,Supply gap,"Galway is classified as Watchlist with an overall score of 45.5. The dominant driver is supply gap, supported by population score 9.7, rent score 35.5, and supply gap score 73.5.",8074,1.4009260833945234,44.84745235835359,7.915116919860183,1.1709601873536302,19,30.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Kilkenny,county,7.8235356592852145,1.0999999999999943,786.9609790696506,2018Q2,2.9677739216649037,37.139055349223796,73.26560233071152,44.755417856307105,Watchlist,Supply gap,"Kilkenny is classified as Watchlist with an overall score of 44.8. The dominant driver is supply gap, supported by population score 3.0, rent score 37.1, and supply gap score 73.3.",8074,2.6803063885059473,43.41526466205413,7.903630519266189,1.0999999999999943,20,26.923076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Monaghan,county,6.558992892839244,1.4331210191082893,857.9524887973779,2018Q2,34.5556401163367,19.616885682821074,68.55298018111597,42.17907436884216,Watchlist,Supply gap,"Monaghan is classified as Watchlist with an overall score of 42.2. The dominant driver is supply gap, supported by population score 34.6, rent score 19.6, and supply gap score 68.6.",8074,0.3152584655639501,42.02144513606018,6.761107654825926,1.4331210191082893,21,23.076923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Wicklow,county,6.459213077912897,2.1232876712328728,1414.2363832266456,2018Q2,100.0,18.23428408735623,31.625243154462254,39.94381089672739,Stable,Population growth,"Wicklow is classified as Stable with an overall score of 39.9. The dominant driver is population growth, supported by population score 100.0, rent score 18.2, and supply gap score 31.6.",8074,-2.9596610632272515,41.423641428341014,7.0102910862276095,2.1232876712328728,22,19.230769230769234,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Cavan,county,5.143278323086329,1.297016861219196,582.7487311829742,2018Q2,21.649699988489292,0.0,86.82180315388646,39.058661259252446,Stable,Supply gap,"Cavan is classified as Stable with an overall score of 39.1. The dominant driver is supply gap, supported by population score 21.6, rent score 0.0, and supply gap score 86.8.",8074,0.0,39.058661259252446,5.225708187382298,1.297016861219196,23,15.384615384615385,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Cork,county,6.6887924431963235,1.1869978086194302,892.48358172478,2018Q2,11.217253781136115,21.415456521490057,66.26070616125723,37.313915829326135,Stable,Supply gap,"Cork is classified as Stable with an overall score of 37.3. The dominant driver is supply gap, supported by population score 11.2, rent score 21.4, and supply gap score 66.3.",8074,-3.9525649102325886,39.290198284442425,7.373994346760913,1.1869978086194302,24,11.538461538461538,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Carlow,county,5.710049802803921,1.2152777777777704,855.0827136346552,2018Q2,13.898873464440124,7.853483720128571,68.74348417304508,33.41856185015749,Stable,Supply gap,"Carlow is classified as Stable with an overall score of 33.4. The dominant driver is supply gap, supported by population score 13.9, rent score 7.9, and supply gap score 68.7.",8074,-5.352122102148435,36.0946229012317,6.442340470659834,1.2152777777777704,25,7.6923076923076925,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Kildare,county,6.82154483575022,2.016659359929853,1821.0243039916352,2018Q2,89.8890774319208,23.25494349470479,4.621482099972795,29.128385724255192,Stable,Population growth,"Kildare is classified as Stable with an overall score of 29.1. The dominant driver is population growth, supported by population score 89.9, rent score 23.3, and supply gap score 4.6.",8074,-2.159242656999986,30.208007052755185,7.32417203373773,2.016659359929853,26,3.8461538461538463,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q2,2026-04-13T02:26:13+00:00,verified-composite,local
Limerick,county,11.0404167368571,1.8274111675126874,667.3742805934029,2018Q1,71.94380758476791,65.21213328257042,81.2041139386152,72.95526040542784,High pressure,Supply gap,"Limerick is classified as High pressure with an overall score of 73.0. The dominant driver is supply gap, supported by population score 71.9, rent score 65.2, and supply gap score 81.2.",8073,,72.95526040542784,11.0404167368571,1.8274111675126874,1,100.0,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Offaly,county,11.092974875980165,1.7478152309613058,661.9300348113097,2018Q1,64.39620281291994,65.81005054406697,81.56551875109116,71.82946828064723,High pressure,Supply gap,"Offaly is classified as High pressure with an overall score of 71.8. The dominant driver is supply gap, supported by population score 64.4, rent score 65.8, and supply gap score 81.6.",8073,,71.82946828064723,11.092974875980165,1.7478152309613058,2,96.15384615384616,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Westmeath,county,9.920545517355334,1.8763796909492307,643.9199527284671,2018Q1,76.58719865689154,52.47214012517467,82.76108019308833,69.41072785868352,High pressure,Supply gap,"Westmeath is classified as High pressure with an overall score of 69.4. The dominant driver is supply gap, supported by population score 76.6, rent score 52.5, and supply gap score 82.8.",8073,,69.41072785868352,9.920545517355334,1.8763796909492307,3,92.3076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Longford,county,11.455372935588356,1.4319809069212444,613.7955813929817,2018Q1,34.44753012283436,69.93280030248646,84.76082326296705,68.76695545074827,High pressure,Supply gap,"Longford is classified as High pressure with an overall score of 68.8. The dominant driver is supply gap, supported by population score 34.4, rent score 69.9, and supply gap score 84.8.",8073,,68.76695545074827,11.455372935588356,1.4319809069212444,4,88.46153846153845,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Laois,county,10.4362294726181,1.9607843137254932,896.0773198337172,2018Q1,84.59078227225501,58.33871651986882,66.02214341090897,66.66250042676212,High pressure,Population growth,"Laois is classified as High pressure with an overall score of 66.7. The dominant driver is population growth, supported by population score 84.6, rent score 58.3, and supply gap score 66.0.",8073,,66.66250042676212,10.4362294726181,1.9607843137254932,5,84.61538461538461,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Roscommon,county,11.186512361105782,1.2195121951219685,515.737674968521,2018Q1,14.30039783789146,66.87416122010572,91.27019126389004,66.1178205611766,High pressure,Supply gap,"Roscommon is classified as High pressure with an overall score of 66.1. The dominant driver is supply gap, supported by population score 14.3, rent score 66.9, and supply gap score 91.3.",8073,,66.1178205611766,11.186512361105782,1.2195121951219685,6,80.76923076923077,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Clare,county,7.535009933614378,2.0798668885191347,666.3671070761959,2018Q1,95.88266787217174,25.333566971106812,81.27097303548297,61.818349577070265,High pressure,Population growth,"Clare is classified as High pressure with an overall score of 61.8. The dominant driver is population growth, supported by population score 95.9, rent score 25.3, and supply gap score 81.3.",8073,,61.818349577070265,7.535009933614378,2.0798668885191347,7,76.92307692307693,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Louth,county,14.098340728134689,1.0687022900763403,1149.5643664318775,2018Q1,0.0,100.0,49.194938650570165,59.67797546022807,Watchlist,Affordability,"Louth is classified as Watchlist with an overall score of 59.7. The dominant driver is affordability, supported by population score 0.0, rent score 100.0, and supply gap score 49.2.",8073,,59.67797546022807,14.098340728134689,1.0687022900763403,8,73.07692307692307,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Waterford,county,11.150769423441197,1.282051282051282,851.643969614006,2018Q1,20.230603968828785,66.46753876803965,68.97175796663889,58.221839487637176,Watchlist,Supply gap,"Waterford is classified as Watchlist with an overall score of 58.2. The dominant driver is supply gap, supported by population score 20.2, rent score 66.5, and supply gap score 69.0.",8073,,58.221839487637176,11.150769423441197,1.282051282051282,9,69.23076923076923,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
Kerry,county,8.70819101630471,1.5017064846416306,634.1152387415871,2018Q1,41.059188028040694,38.68002922996424,83.411945521664,57.048627506259436,Watchlist,Supply gap,"Kerry is classified as Watchlist with an overall score of 57.0. The dominant driver is supply gap, supported by population score 41.1, rent score 38.7, and supply gap score 83.4.",8073,,57.048627506259436,8.70819101630471,1.5017064846416306,10,65.38461538461539,v1,county,County,CSO and Department of Housing composite housing pressure pipeline,2018Q1,2026-04-13T02:26:13+00:00,verified-composite,local
